10S Timestamp,ID,Noise measurement (LAeq),Lighting measurement (Lux),"Over the last two weeks, when you are NOT in our experiment workspace, which type of work environment do you usually find yourself in during typical work hours (9 AM to 6 PM)?",TSV,TAV,TPV,APV,"Right now, do you find the overall thermal environment...?2",Satisfaction Vote,"Right now, how do your feel about odours (bad smell, mouldy smell etc.) in your work area?","Right now, how do you feel about the overall air quality in your work area?",Road Traffic Noise,Air-conditioning,Irrelevant Speech,Construction Noise,"Right now, to what extent is the overall surrounding sound environment appropriate for working?","Right now, how do you feel about the amount of ceiling light?","Right now, how do you feel about the amount of daylight or natural light?","If dissatisfied with the lighting, which of the following contribute to your dissatisfaction? (Select all that applies)","Please indicate the symptons you experience right now when you are in the building, but feel better or relief after leaving the building. (Select all that applies)",Please add any comments that you would like to share with us related to your work environment:,Mode,Session,1. Face,2. Chest,3. Back,4. Arm,5. Thigh,6. Lower Leg,Temperature,Globe Temperature,Air Speed,RH,CO2,MST,MST 2Min,MST 5Min,HR,HR 2Min,HR 5Min,Clo,MRT,SET,PMV,Week,Full Data
2024-05-21 10:25:00,4,43.9,270.0,Natural Ventilation with Fans (No AC),Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Moderately,Not At All,Very,Very Satisfied,Very Satisfied,None;,Eye Irritation;,,AC-27,S1,Cool,Neutral,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,27.269166666666667,27.5,1.0458333333333334,71.58749999999999,588.7083333333334,,,,,,,0.28,28.1,21.9,-1.01,3,0
2024-05-21 10:27:20,6,45.8,220.0,Air-Conditioned (AC only),Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,None;,None;,,AC-27,S2,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,27.30458333333333,27.558333333333334,0.515,71.24583333333332,608.5833333333334,,,,,,,0.28,28.0,23.3,-0.53,5,1
2024-05-21 10:29:10,7,43.7,253.0,Natural Ventilation with Fans (No AC),Cool,Clearly Acceptable,Without Change,More Air Movement,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,Too Bright;,None;,,AC-27,S2,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,27.220416666666665,27.6,0.6104166666666667,71.32916666666667,580.5833333333334,,,,,,,0.28,28.4,23.0,-0.63,5,1
2024-05-21 10:33:20,18,44.6,440.0,Natural Ventilation with Fans (No AC),Slightly Cool,Just Acceptable,Cooler,No Change,Pleasant,Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Moderately,Not At All,Very,Very Satisfied,Very Satisfied,None;,None;,,AC-27,S2,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Neutral,Neutral,27.261666666666667,27.5,0.58,70.99583333333334,614.7083333333334,,,,,,,0.28,28.0,23.0,-0.62,5,1
2024-05-21 11:09:00,11,49.6,259.0,"Natural Ventilation (No AC, No Fan)",Slightly Cool,Just Acceptable,Without Change,More Air Movement,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Satisfied,Satisfied,None;,None;,,CV,M4,Cool,Cool,Cool,Cool,Cool,Cool,28.984166666666667,29.05,0.9395833333333333,78.89166666666667,457.375,32.851599888888884,32.87311375,32.88258725,82.35833333333333,78.06666666666666,85.15,0.62,29.2,27.9,0.6,4,0
2024-05-21 11:12:40,4,49,273.0,Natural Ventilation with Fans (No AC),Neutral,Just Acceptable,Cooler,No Change,Pleasant,Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Moderately,Not At All,Very,Very Satisfied,Very Satisfied,None;,None;,,CV,S1,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,29.290833333333335,29.125,1.2416666666666667,78.45,452.2083333333333,,,,,,,0.28,28.7,23.8,-0.32,3,0
2024-05-21 11:15:30,10,51.7,315.0,Natural Ventilation with Fans (No AC),Cold,Clearly Acceptable,Cooler,More Air Movement,Very Pleasant,Very Satisfied,Satisfied,Satisfied,Moderately,Moderately,Very,Very,Very,Satisfied,Satisfied,None;,None;,,CV,M4,Cool,Cool,Cool,Cool,Cool,Cool,29.26625,29.1875,1.2241666666666666,78.65416666666665,419.375,33.4231925,33.41508041666667,33.32114713888889,93.84166666666667,101.075,101.93333333333334,0.39,29.0,25.2,0.02,4,1
2024-05-21 11:17:00,6,48.1,250.0,Air-Conditioned (AC only),Slightly Cool,Clearly Acceptable,Cooler,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,None;,None;,,CV,S2,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Neutral,Neutral,29.23708333333333,29.2,1.2654166666666666,78.27916666666667,452.5,,,,,,,0.28,29.1,23.8,-0.31,5,1
2024-05-21 11:18:50,7,49.6,226.0,Natural Ventilation with Fans (No AC),Neutral,Just Acceptable,Cooler,No Change,Slightly Pleasant,Satisfied,Satisfied,Satisfied,Slightly,Not At All,Not At All,Slightly,Very,Very Satisfied,Very Satisfied,Too Bright;,None;,,CV,S2,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,29.12,29.275000000000002,0.8879166666666666,78.29166666666667,426.8333333333333,,,,,,,0.28,29.6,24.7,-0.11,5,1
2024-05-21 11:22:00,18,49.7,485.0,Natural Ventilation with Fans (No AC),Slightly Cool,Just Acceptable,Cooler,More Air Movement,Slightly Pleasant,Slightly Satisfied,Satisfied,Satisfied,Slightly,Not At All,Moderately,Not At All,Moderately,Very Satisfied,Very Satisfied,None;,None;,,CV,S2,Neutral,Neutral,Neutral,Neutral,Neutral,Slightly Warm,29.169583333333332,29.216666666666665,0.8258333333333333,78.4875,453.6666666666667,,,,,,,0.28,29.3,24.7,-0.08,5,1
2024-05-21 16:13:00,6,49,240.0,Air-Conditioned (AC only),Slightly Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,None;,None;,,CV,S2,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Neutral,Neutral,29.388749999999998,29.387500000000003,1.17,80.5625,404.4583333333333,,,,,,,0.28,29.4,24.4,-0.17,5,1
2024-05-21 16:15:30,10,49.8,262.0,Natural Ventilation with Fans (No AC),Cool,Just Acceptable,Warmer,Less Air Movement,Pleasant,Satisfied,Satisfied,Satisfied,Very,Very,Very,Very,Perfectly,Satisfied,Satisfied,None;,None;,,CV,M4,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,29.355416666666667,29.429166666666664,1.1770833333333333,80.39166666666667,438.5416666666667,33.910846944444444,34.032020555555555,34.0695325,101.68333333333334,108.45,99.36666666666666,0.39,29.6,25.7,0.14,4,1
2024-05-21 16:17:00,11,48.4,220.0,"Natural Ventilation (No AC, No Fan)",Slightly Warm,Just Acceptable,Cooler,More Air Movement,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Satisfied,Satisfied,None;,None;,,CV,M4,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,29.374166666666667,29.44583333333333,1.0483333333333333,80.4875,411.875,33.084339944444444,33.15140780555556,33.247945305555554,88.19166666666666,89.9,91.39166666666667,0.62,29.6,28.5,0.72,4,0
2024-05-21 16:19:00,4,49.1,261.0,Natural Ventilation with Fans (No AC),Neutral,Just Acceptable,Cooler,No Change,Pleasant,Satisfied,Very Satisfied,Satisfied,Not At All,Not At All,Slightly,Not At All,Very,Very Satisfied,Very Satisfied,None;,None;,,CV,S1,Neutral,Neutral,Neutral,Neutral,Slightly Cool,Slightly Cool,29.442083333333333,29.5,1.5099999999999998,80.425,444.7916666666667,,,,,,,0.28,29.7,24.1,-0.26,3,0
2024-05-21 16:21:40,18,48.9,390.0,Natural Ventilation with Fans (No AC),Neutral,Just Acceptable,Cooler,More Air Movement,Indifferent,Neutral,Very Satisfied,Very Satisfied,Slightly,Not At All,Slightly,Not At All,Moderately,Very Satisfied,Very Satisfied,None;,None;,,CV,S2,Neutral,Neutral,Slightly Warm,Neutral,Slightly Warm,Slightly Warm,29.340416666666666,29.5,1.1204166666666666,80.13333333333333,404.0833333333333,,,,,,,0.28,29.9,24.6,-0.12,5,1
2024-05-21 16:23:20,3,49,465.0,Natural Ventilation with Fans (No AC),Neutral,Just Acceptable,Without Change,No Change,Pleasant,Satisfied,Satisfied,Satisfied,Slightly,Not At All,Not At All,Slightly,Perfectly,Very Satisfied,Very Satisfied,None;,None;,,CV,S2,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,29.315416666666664,29.5,1.3687500000000001,80.07916666666667,434.4583333333333,,,,,,,0.39,30.0,25.5,0.08,5,1
2024-05-21 16:25:00,7,48.2,246.0,Natural Ventilation with Fans (No AC),Slightly Cool,Just Acceptable,Without Change,No Change,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Very Satisfied,Very Satisfied,Too Bright;,None;,,CV,S2,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,29.33375,29.5,1.2175,80.32083333333334,411.25,,,,,,,0.28,29.9,24.4,-0.17,5,1
2024-05-23 10:38:20,8,50.2,185.0,Air-Conditioned (AC only),Slightly Warm,Just Acceptable,Cooler,No Change,Slightly Pleasant,Slightly Satisfied,Somewhat Dissatisfied,Neutral,Not At All,Not At All,Moderately,Not At All,Moderately,Satisfied,Satisfied,None;,None;,,CV,S2,Slightly Warm,Slightly Warm,Slightly Warm,Neutral,Neutral,Neutral,29.424583333333334,29.40416666666667,0.5716666666666667,81.58333333333333,424.7083333333333,,,,,,,0.39,29.4,27.4,0.53,5,1
2024-05-23 10:42:20,10,50.3,285.0,Natural Ventilation with Fans (No AC),Cool,Just Acceptable,Cooler,Less Air Movement,Pleasant,Satisfied,Satisfied,Satisfied,Very,Not At All,Very,Very,Perfectly,Satisfied,Satisfied,None;,Cough;,,CV,S2,Slightly Cool,Slightly Cool,Neutral,Neutral,Neutral,Neutral,29.233333333333334,29.3875,1.2808333333333333,81.34583333333333,458.0416666666667,,,,,,,0.39,29.8,25.5,0.09,5,1
2024-05-23 10:45:10,9,48.8,295.0,Natural Ventilation with Fans (No AC),Slightly Cool,Just Acceptable,Without Change,Less Air Movement,Indifferent,Neutral,Satisfied,Satisfied,Slightly,Slightly,Not At All,Not At All,Moderately,Somewhat Dissatisfied,Somewhat Dissatisfied,Too Bright;Too Much Daylight;Glare;,Stuffy Nose;,,CV,S2,Cool,Cool,Cool,Cool,Cool,Cool,29.281666666666666,29.5,1.5341666666666667,80.79166666666667,420.125,,,,,,,0.28,30.1,24.0,-0.28,5,1
2024-05-23 10:48:30,14,49.9,198.0,Air-Conditioned (AC only),Neutral,Just Unacceptable,Cooler,More Air Movement,Indifferent,Slightly Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Slightly,Not At All,Slightly,Slightly,Moderately,Satisfied,Somewhat Dissatisfied,Too Bright;Too Much Daylight;,Stuffy Nose;,,CV,S2,Slightly Cool,Slightly Warm,Warm,Slightly Warm,Slightly Warm,Slightly Cool,29.39708333333333,29.404166666666665,0.8945833333333333,80.64166666666667,447.9583333333333,,,,,,,0.28,29.4,25.0,-0.02,5,1
2024-05-23 10:51:10,15,50.7,208.0,Air-Conditioned (AC only),Neutral,Just Acceptable,Cooler,Less Air Movement,Indifferent,Neutral,Satisfied,Satisfied,Slightly,Not At All,Slightly,Not At All,Moderately,Satisfied,Very Satisfied,None;,None;,,CV,S2,Neutral,Neutral,Neutral,Slightly Cool,Slightly Cool,Slightly Cool,29.225416666666664,29.450000000000003,1.3095833333333333,80.84166666666665,428.8333333333333,,,,,,,0.28,30.1,24.3,-0.22,5,1
2024-05-23 13:21:00,27,52.6,601.0,,Neutral,Just Unacceptable,Cooler,Less Air Movement,Slightly Unpleasant,Slightly Dissatisfied,Neutral,Somewhat Dissatisfied,Slightly,Not At All,Moderately,Moderately,Moderately,Somewhat Dissatisfied,Somewhat Dissatisfied,Too Bright;Too Much Daylight;,Skin Rashes / Itchiness;,,CV,M4,Neutral,Neutral,Slightly Warm,Neutral,Slightly Warm,Slightly Warm,30.53333333333333,30.099999999999998,1.0875000000000001,74.95833333333334,409.6666666666667,34.22650208333334,34.204524500000005,34.09583494444444,93.16666666666667,91.975,92.15833333333333,0.42,29.0,26.8,0.46,4,1
2024-05-23 15:20:10,3,44.6,458.0,Natural Ventilation with Fans (No AC),Neutral,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Slightly,Very,Very Satisfied,Very Satisfied,None;,None;,,AC-27,S2,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,27.216666666666665,27.5,0.38875,67.02083333333333,586.5416666666666,,,,,,,0.39,28.0,24.7,-0.13,5,1
2024-05-23 15:23:00,8,44.1,684.0,Air-Conditioned (AC only),Neutral,Just Acceptable,Cooler,No Change,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Satisfied,Satisfied,None;,None;,,AC-27,S2,Neutral,Slightly Warm,Slightly Warm,Neutral,Neutral,Neutral,27.13,27.275000000000002,0.9362499999999999,67.28750000000001,609.5416666666666,,,,,,,0.39,27.6,22.8,-0.68,5,1
2024-05-23 15:25:30,9,44,232.0,Natural Ventilation with Fans (No AC),Slightly Cool,Just Acceptable,Without Change,No Change,Slightly Pleasant,Slightly Satisfied,Satisfied,Satisfied,Not At All,Slightly,Not At All,Not At All,Moderately,Somewhat Dissatisfied,Somewhat Dissatisfied,Too Bright;Too Much Daylight;Glare;,Stuffy Nose;,,AC-27,S2,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,27.508750000000003,27.691666666666663,0.6325,66.35000000000001,595.875,,,,,,,0.28,28.1,22.9,-0.64,5,1
2024-05-23 15:28:20,10,43.9,259.0,Air-Conditioned with Fans (AC plus Fan),Cool,Clearly Acceptable,Without Change,Less Air Movement,Pleasant,Satisfied,Satisfied,Satisfied,Slightly,Slightly,Very,Very,Perfectly,Satisfied,Satisfied,None;,Cough;,,AC-27,S2,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,27.537916666666664,27.579166666666666,0.8887499999999999,67.04166666666666,618.2916666666666,,,,,,,0.39,27.7,23.2,-0.53,5,1
2024-05-23 15:31:10,14,45.1,191.0,Air-Conditioned (AC only),Slightly Cool,Just Acceptable,Cooler,More Air Movement,Slightly Pleasant,Slightly Satisfied,Somewhat Satisfied,Somewhat Satisfied,Not At All,Not At All,Slightly,Not At All,Very,Satisfied,Somewhat Satisfied,None;,Stuffy Nose;Dry Throat;,,AC-27,S2,Cool,Slightly Warm,Slightly Warm,Neutral,Slightly Warm,Slightly Cool,27.08583333333333,27.5,0.7666666666666667,67.45416666666667,590.4166666666666,,,,,,,0.28,28.4,22.4,-0.86,5,1
2024-05-23 15:34:00,15,44,199.0,Air-Conditioned (AC only),Slightly Cool,Just Acceptable,Without Change,No Change,Pleasant,Satisfied,Satisfied,Somewhat Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Satisfied,Somewhat Satisfied,None;,None;,,AC-27,S2,Slightly Cool,Neutral,Neutral,Slightly Cool,Neutral,Slightly Cool,27.390833333333333,27.7,0.8708333333333332,66.9375,617.25,,,,,,,0.28,28.4,22.4,-0.86,5,1
2024-05-23 15:48:00,27,47.8,523.0,,Neutral,Just Acceptable,Without Change,Less Air Movement,Indifferent,Neutral,Neutral,Neutral,Not At All,Slightly,Moderately,Slightly,Moderately,Somewhat Dissatisfied,Somewhat Dissatisfied,Too Bright;Too Much Daylight;,Skin Rashes / Itchiness;,,AC-27,M4,Cool,Neutral,Neutral,Neutral,Slightly Warm,Slightly Warm,27.717083333333335,27.9,0.6158333333333333,69.45416666666667,554.6666666666666,33.86786136111111,33.98558877777778,34.00667,82.80833333333334,81.88333333333334,83.93333333333334,0.42,28.3,24.6,-0.14,4,1
2024-05-24 10:12:40,2,47.3,250.0,Air-Conditioned (AC only),Cool,Clearly Acceptable,Without Change,No Change,Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Very Satisfied,Very Satisfied,None;,None;,,NV,S2,Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Neutral,27.794166666666666,27.9,1.1900000000000002,82.40416666666667,461.6666666666667,,,,,,,0.28,28.2,22.3,-0.8,5,1
2024-05-24 10:14:30,12,49.4,265.0,Air-Conditioned (AC only),Slightly Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Very Satisfied,Very Satisfied,None;,None;,,NV,S2,Neutral,Neutral,Neutral,Slightly Cool,Neutral,Neutral,28.128333333333334,28.1,1.10625,81.1125,512.75,,,,,,,0.28,28.0,22.7,-0.65,5,1
2024-05-24 10:17:30,17,48.7,484.0,Air-Conditioned with Fans (AC plus Fan),Cool,Clearly Acceptable,Without Change,No Change,Very Pleasant,Very Satisfied,Somewhat Satisfied,Satisfied,Moderately,Not At All,Slightly,Moderately,Very,Very Satisfied,Very Satisfied,None;,Stuffy Nose;,The air odour smells quite weird today,NV,S2,Cool,Cool,Cool,Cool,Cool,Cool,27.92375,28.087500000000002,0.8983333333333334,81.69166666666666,468.75,,,,,,,0.39,28.5,24.4,-0.22,5,1
2024-05-24 10:32:40,1,51.1,435.0,Natural Ventilation with Fans (No AC),Slightly Cool,Just Acceptable,Cooler,No Change,Slightly Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Slightly,Slightly,Not At All,Very,Satisfied,Satisfied,None;,None;,,NV,S2,Slightly Cool,Neutral,Neutral,Slightly Cool,Neutral,Neutral,27.691666666666666,28.037500000000005,0.5245833333333333,82.18333333333332,459.625,,,,,,,0.39,28.7,25.5,0.04,5,1
2024-05-24 15:53:50,2,49.8,254.0,Air-Conditioned (AC only),Cool,Clearly Acceptable,Without Change,No Change,Pleasant,Very Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Slightly,Not At All,Very,Very Satisfied,Very Satisfied,None;,None;,,CV,S2,Slightly Cool,Neutral,Neutral,Slightly Cool,Neutral,Neutral,28.819999999999997,28.549999999999997,0.8095833333333333,79.19583333333334,425.0833333333333,,,,,,,0.28,27.9,23.9,-0.3,5,1
2024-05-24 15:56:20,1,55.9,377.0,Natural Ventilation with Fans (No AC),Cool,Just Acceptable,Cooler,No Change,Pleasant,Slightly Satisfied,Satisfied,Satisfied,Not At All,Slightly,Not At All,Not At All,Very,Satisfied,Satisfied,None;,None;,,CV,S2,Slightly Cool,Neutral,Neutral,Slightly Cool,Neutral,Neutral,28.33375,28.254166666666666,0.46374999999999994,78.925,470.625,,,,,,,0.39,28.1,25.9,0.18,5,1
2024-05-24 15:59:00,17,50.1,458.0,Air-Conditioned with Fans (AC plus Fan),Cool,Clearly Acceptable,Without Change,No Change,Pleasant,Very Satisfied,Somewhat Satisfied,Satisfied,Moderately,Not At All,Moderately,Moderately,Perfectly,Very Satisfied,Very Satisfied,None;,None;,Air odour is not so pleasant,CV,S2,Cool,Cool,Cool,Cold,Cool,Cool,28.52541666666666,28.7,0.5516666666666666,78.82083333333333,437.2916666666667,,,,,,,0.39,29.0,26.1,0.23,5,1
2024-05-24 16:01:00,34,50.0,419.0,,Slightly Warm,Just Unacceptable,Cooler,No Change,Slightly Unpleasant,Dissatisfied,Somewhat Dissatisfied,Dissatisfied,Very,Not At All,Very,Extremely,Slightly,Somewhat Satisfied,Somewhat Satisfied,None;,None;,,CV,S2,Slightly Warm,Slightly Warm,Slightly Warm,Warm,Warm,Warm,28.87458333333333,28.641666666666666,0.76125,78.92083333333333,454.5833333333333,,,,,,,0.39,28.1,25.3,0.06,5,1
2024-05-24 16:03:00,24,51.4,192.0,,Slightly Cool,Just Acceptable,Cooler,No Change,Pleasant,Satisfied,Very Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Satisfied,Satisfied,None;,None;,,CV,S2,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,28.70875,28.78333333333333,1.07375,79.125,439.7916666666667,,,,,,,0.42,29.0,25.2,-0.0,5,0
2024-05-24 16:06:00,37,51.0,392.0,,Slightly Cool,Just Acceptable,Cooler,No Change,Slightly Pleasant,Slightly Satisfied,Neutral,Neutral,Slightly,Not At All,Not At All,Moderately,Moderately,Satisfied,Satisfied,None;,None;,,CV,S2,Slightly Cool,Neutral,Neutral,Slightly Cool,Neutral,Neutral,28.885833333333334,28.845833333333335,0.46166666666666667,78.85000000000001,467.75,,,,,,,0.39,28.8,26.8,0.4,2,1
2024-05-24 16:09:00,28,48.3,283.0,,Slightly Warm,Just Unacceptable,Cooler,More Air Movement,Slightly Unpleasant,Slightly Dissatisfied,Neutral,Somewhat Dissatisfied,Not At All,Not At All,Not At All,Slightly,Moderately,Neutral,Satisfied,Glare;,None;,Na,CV,S2,Neutral,Neutral,Slightly Warm,Neutral,Slightly Warm,Neutral,28.685,29.1,0.40499999999999997,77.75833333333334,463.4583333333333,,,,,,,0.42,29.8,27.6,0.6,5,1
2024-05-24 16:13:00,36,53.8,210.0,,Slightly Warm,Just Unacceptable,Cooler,No Change,Indifferent,Neutral,Satisfied,Satisfied,Slightly,Not At All,Slightly,Not At All,Very,Satisfied,Satisfied,None;,None;,,CV,S2,Slightly Warm,Slightly Warm,Slightly Warm,Slightly Warm,Slightly Warm,Slightly Warm,28.697083333333335,28.891666666666666,1.3170833333333334,78.37083333333334,466.4166666666667,,,,,,,0.42,29.4,24.9,-0.08,2,1
2024-05-24 16:16:00,35,49.0,234.0,,Slightly Warm,Just Unacceptable,Cooler,No Change,Indifferent,Slightly Dissatisfied,Neutral,Neutral,Not At All,Not At All,Slightly,Slightly,Moderately,Satisfied,Satisfied,None;,None;,-,CV,S2,Cool,Neutral,Neutral,Slightly Cool,Slightly Warm,Slightly Warm,29.266666666666666,29.11666666666667,1.2016666666666667,78.65833333333335,425.1666666666667,,,,,,,0.39,28.7,25.1,0.0,2,1
2024-05-27 10:05:00,18,52.5,454.0,Natural Ventilation with Fans (No AC),Slightly Warm,Just Acceptable,Cooler,No Change,Indifferent,Neutral,Very Satisfied,Very Satisfied,Slightly,Not At All,Not At All,Slightly,Moderately,Very Satisfied,Very Satisfied,None;,None;,,CV,M5,Slightly Warm,Neutral,Slightly Warm,Slightly Warm,Slightly Warm,Slightly Warm,29.619583333333335,29.8,1.3679166666666667,80.3125,437.2916666666667,32.94375133333333,32.934987,32.87985916666666,88.475,88.875,92.85833333333333,0.28,30.3,24.7,-0.1,6,1
2024-05-27 10:07:10,2,48.2,221.0,Air-Conditioned (AC only),Slightly Cool,Just Acceptable,Cooler,More Air Movement,Slightly Pleasant,Slightly Satisfied,Very Satisfied,Very Satisfied,Not At All,Not At All,Not At All,Not At All,Very,Very Satisfied,Very Satisfied,None;,None;,,CV,M5,Slightly Cool,Neutral,Neutral,Slightly Cool,Neutral,Slightly Cool,29.877499999999998,29.9,0.6575,81.54583333333333,413.8333333333333,32.612152388888894,32.542283833333336,32.522314666666674,93.125,89.11666666666666,93.38333333333334,0.28,29.9,26.5,0.37,6,1
2024-05-27 10:10:00,31,49.2,193.0,,Neutral,Just Acceptable,Cooler,No Change,Slightly Pleasant,Slightly Satisfied,Satisfied,Satisfied,Moderately,Not At All,Not At All,Slightly,Moderately,Somewhat Satisfied,Somewhat Satisfied,None;,None;,,CV,M5,Cool,Neutral,Neutral,Neutral,Slightly Warm,Slightly Warm,29.808333333333334,29.825,1.09,82.19166666666668,433.5416666666667,33.15517,33.189166666666665,33.13533833333333,72.925,75.99166666666666,76.325,0.42,29.9,27.0,0.44,6,1
2024-05-27 10:17:00,22,52.7,505.0,,Slightly Warm,Just Unacceptable,Cooler,More Air Movement,Slightly Unpleasant,Slightly Dissatisfied,Neutral,Neutral,Slightly,Slightly,Slightly,Slightly,Moderately,Somewhat Satisfied,Neutral,"Glare;Too much light from outside, causing glare on the computer, unable to see the screen on laptop properly;",None;,,CV,M5,Slightly Warm,Slightly Warm,Slightly Warm,Slightly Warm,Slightly Warm,Slightly Warm,29.754583333333333,30.020833333333332,0.8724999999999999,79.3875,401.2083333333333,34.633515,34.63014416666667,34.609700000000004,66.63333333333334,68.11666666666666,68.45,0.42,30.6,27.4,0.56,6,1
2024-05-27 10:20:00,25,52.4,283.0,,Neutral,Just Acceptable,Cooler,More Air Movement,Slightly Pleasant,Slightly Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Satisfied,Satisfied,None;,None;,,CV,M5,Neutral,Neutral,Slightly Warm,Neutral,Neutral,Neutral,30.11,29.929166666666664,0.34541666666666665,78.59166666666667,436.375,32.197403333333334,32.117545,32.082825,79.30833333333334,81.675,79.56666666666666,0.21,29.7,27.3,0.62,6,1
2024-05-27 10:22:00,24,52.1,234.0,,Slightly Cool,Just Acceptable,Cooler,No Change,Pleasant,Satisfied,Satisfied,Satisfied,Not At All,Not At All,Not At All,Not At All,Perfectly,Satisfied,Satisfied,None;,None;,,CV,M5,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,Slightly Cool,30.037499999999998,30.045833333333334,1.3270833333333334,78.8875,416.7916666666667,34.05668283333333,33.9636725,33.7856575,84.95833333333333,86.45833333333333,88.84166666666667,0.42,30.1,26.7,0.38,6,0
2024-05-27 10:25:00,28,48.7,468.0,,Neutral,Just Acceptable,Cooler,More Air Movement,Pleasant,Satisfied,Very Satisfied,Somewhat Satisfied,Slightly,Slightly,Moderately,Extremely,Slightly,Satisfied,Satisfied,Glare;,None;,Na,CV,M5,Cool,Cool,Cool,Slightly Cool,Cool,Cool,30.007500000000004,30.1,0.40499999999999997,77.2625,438.0416666666667,34.186485833333336,34.1586975,34.111183833333335,73.6,71.38333333333334,68.1,0.42,30.2,29.1,0.97,6,1
2024-05-27 10:29:00,34,49.5,431.0,,Slightly Warm,Just Unacceptable,Cooler,More Air Movement,Unpleasant,Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very,Not At All,Extremely,Extremely,Slightly,Neutral,Neutral,None;,None;,,CV,M5,Slightly Warm,Warm,Warm,Slightly Warm,Warm,Slightly Warm,30.1425,30.212500000000002,0.7916666666666666,77.50833333333334,416.0,34.35720233333333,34.39097533333334,34.36774666666667,78.21666666666667,73.875,74.91666666666667,0.39,30.4,27.5,0.6,6,1
2024-05-27 10:32:00,35,48.8,432.0,,Warm,Just Unacceptable,Cooler,No Change,Slightly Unpleasant,Slightly Dissatisfied,Satisfied,Satisfied,Not At All,Not At All,Slightly,Not At All,Very,Satisfied,Satisfied,None;,None;,-,CV,M5,Neutral,Slightly Warm,Slightly Warm,Slightly Cool,Warm,Warm,30.142916666666665,30.25,0.5795833333333333,77.22916666666667,438.0,33.82170033333333,33.79432216666667,33.7727425,88.925,92.53333333333333,93.65,0.39,30.4,28.1,0.77,4,1
